000001,01,食品,6920771611981,103200420,700gg恒康开心果,0,,120.0000,0,0,155.0000,0,桶,700g,700gg恒康开心果,见包装,0.17,1.00,1032,益达乐清金裕,A,120.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771612667,103200416,125g恒康蜂蜜桃仁,0,,14.5000,0,0,20.0000,0,包,125g,125g恒康蜂蜜桃仁,见包装,0.17,1.00,1032,益达乐清金裕,A,14.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771613107,103200417,恒康香酥腰果120g,5.0000,,18.0000,90.00000000,76.92307692307,27.0000,135.00000000,包,120g,恒康香酥腰果120g,见包装,0.17,1.00,1032,益达乐清金裕,A,18.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771613701,103200415,恒康碧根果120g,1.0000,,15.0000,15.00000000,12.82051282051,22.0000,22.00000000,包,120g,恒康碧根果120g,见包装,0.17,1.00,1032,益达乐清金裕,A,15.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771616832,103200418,恒康瓜子仁（原味）90g,0,,3.5000,0,0,7.0000,0,包,90g,恒康瓜子仁（原味）90,见包装,0.17,1.00,1032,益达乐清金裕,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771617532,103200421,恒康甘草西瓜子700g,0,,45.0000,0,0,60.0000,0,桶,700g,恒康甘草西瓜子700g,见包装,0.17,1.00,1032,益达乐清金裕,A,45.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771617556,100800549,恒康福果珍品1.07kg盒,0,,128.0000,0,0,170.0000,0,提,1.07kg,恒康福果珍品1.07kg盒,见包装,0.17,1.00,1008,三剑副食品,A,128.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771618133,103100354,恒康90g山核桃味瓜子,1.0000,,3.4000,3.40000000,2.90598290598,5.0000,5.00000000,包,90g,恒康90g山核桃味瓜子,见包装,0.17,1.00,1031,汇城副食品,A,3.4000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771618249,103200394,恒康坚果25g,36.0000,,3.5000,126.00000000,107.69230769230,5.0000,180.00000000,包,25g,恒康坚果25g,见包装,0.17,1.00,1032,益达乐清金裕,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771624745,103200422,恒康古法瓜子600g,0,,35.0000,0,0,48.0000,0,桶,600g,恒康古法瓜子600g,见包装,0.17,1.00,1032,益达乐清金裕,A,35.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771626671,103100488,恒康椒盐味瓜子,13.0000,,3.4007,44.20910000,37.78555555555,5.0000,65.00000000,袋,85克,恒康椒盐味瓜子,见包装,0.17,1.00,1031,汇城副食品,A,3.4000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771627296,100800550,1.335kg恒康臻选福礼,0,,118.0000,0,0,160.0000,0,提,1.335kg,1.335kg恒康臻选福礼,见包装,0.17,1.00,1008,三剑副食品,A,118.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920771628330,103200532,恒康长粒南瓜子,3.0000,,6.0000,18.00000000,15.38461538461,8.5000,25.50000000,包,68g,恒康长粒南瓜子,见包装,0.17,1.00,1032,益达乐清金裕,A,6.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920864900688,103100479,老丝机辣条50g,0,,2.5000,0,0,3.5000,0,袋,50g,老丝机辣条50g,见包装,0.17,1.00,1031,汇城副食品,A,2.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907807998,102502562,好丽友蘑古力黄油巧克力味44.8g,5.0000,,3.7000,18.50000000,15.81196581196,5.0000,25.00000000,包,44.8g,好丽友蘑古力黄油巧克,见包装,0.17,1.00,1025,顺拓零食,A,3.7000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907813401,100800557,浪了个浪 玉米浓汤味65g,0,,5.7000,0,0,7.0000,0,袋,65g,浪了个浪 玉米浓汤味6,见包装,0.17,1.00,1008,三剑副食品,A,5.7000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907826777,100800542,好丽友 全家福大礼盒-510g,4.0000,,42.0000,168.00000000,143.58974358974,60.0000,240.00000000,盒,510克,好丽友 全家福大礼盒-,见包装,0.17,1.00,1008,三剑副食品,A,42.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907826791,100800540,好丽友好丽友 全家福大礼包-519g礼包519克,1.0000,,42.0000,42.00000000,35.89743589743,55.0000,55.00000000,包,519克,好丽友好丽友 全家福,见包装,0.17,1.00,1008,三剑副食品,A,42.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907826951,102502361,60g好丽友果滋果姿西瓜味,0,,3.5000,0,0,5.0000,0,包,60g,60g好丽友果滋果姿西,见包装,0.17,1.00,1025,顺拓零食,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907829815,102502359,65g好丽友果滋果心白桃樱花味,8.0000,,3.5000,28.00000000,23.93162393162,5.0000,40.00000000,包,65g,65g好丽友果滋果心白,见包装,0.17,1.00,1025,顺拓零食,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920907829839,102502360,65g好丽友果滋果心清柚茉莉味,16.0000,,3.5000,56.00000000,47.86324786324,5.0000,80.00000000,包,65g,65g好丽友果滋果心清,见包装,0.17,1.00,1025,顺拓零食,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920973096067,104000039,水磨糯米粉700g,-355.0000,,5.0000,-1775.00000000,-1517.09401709401,5.5000,-1952.50000000,袋,700g,水磨糯米粉700g,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6921244498597,103100082,160g忘不了果板果冻（蓝莓味）,0,,3.8000,0,0,5.0000,0,箱,1*100ml,160g忘不了果板果冻（,见包装,0.17,1.00,1031,汇城副食品,A,3.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921244498610,103100378,160g忘不了果板（芒果味）,0,,3.8000,0,0,5.0000,0,瓶,,160g忘不了果板（芒果,见包装,0.17,1.00,1031,汇城副食品,A,3.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921244498627,103100083,160g忘不了果板果冻（草莓味）,0,,3.7950,0,0,5.0000,0,盒,160g,160g忘不了果板果冻（,见包装,0.17,1.00,1031,汇城副食品,A,3.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921244498894,103100271,果板果冻荔枝味160克,1.0000,,3.7750,3.77500000,3.22649572649,5.0000,5.00000000,包,160克,果板果冻荔枝味160克,见包装,0.17,1.00,1031,汇城副食品,A,3.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921244498979,103100218,忘不了果板菠萝味160克,0,,3.5000,0,0,5.0000,0,袋,160克,忘不了果板菠萝味160,见包装,0.17,1.00,1031,汇城副食品,A,3.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6921502600106,104700032,皇味健康精品礼盒,1.0000,,64.6154,64.61540000,55.22683760683,115.0000,115.00000000,盒,见包装,皇味健康精品礼盒,见包装,0.17,1.00,1047,乐清悦城,A,64.6154,,,PP,其它品牌,1,0,0
000001,01,食品,6921512700032,104000069,100g一得阁墨汁,-9.0000,,3.5000,-31.50000000,-26.92307692307,5.0000,-45.00000000,瓶,100g,100g一得阁墨汁,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6921643800557,103100587,丨黑金麻辣棒,0,,2.8000,0,0,4.0000,0,袋,102g,丨黑金麻辣棒,见包装,0.17,1.00,1031,汇城副食品,A,2.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921643800564,103100586,丨黑金麻辣,0,,2.8000,0,0,4.0000,0,袋,102g,丨黑金麻辣,见包装,0.17,1.00,1031,汇城副食品,A,2.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6921736811682,100800616,30g厨师高蛋白烤肉,23.0000,,2.2000,50.60000000,43.24786324786,3.0000,69.00000000,包,30g,30g厨师高蛋白烤肉,见包装,0.17,1.00,1008,三剑副食品,A,2.2000,,,PP,其它品牌,1,0,0
000001,01,食品,6921799888010,102500721,萨啦咪即食肠25g,42.0000,,4.3000,180.60000000,154.35897435897,6.0000,252.00000000,根,25克,萨啦咪即食肠25g,见包装,0.17,1.00,1025,顺拓零食,A,4.3000,,,PP,其它品牌,1,0,0
000001,01,食品,6921799890488,102501621,萨啦咪35g烤蜜汁小鸡腿（鸡翅根）,14.0000,,5.5000,77.00000000,65.81196581196,7.5000,105.00000000,袋,35克,萨啦咪35g烤蜜汁小鸡,见包装,0.17,1.00,1025,顺拓零食,A,5.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6921799892888,102502572,萨啦咪原味烤肉条17g,8.0000,,1.5500,12.40000000,10.59829059829,2.5000,20.00000000,包,17g,萨啦咪原味烤肉条17g,见包装,0.17,1.00,1025,顺拓零食,A,1.5500,,,PP,其它品牌,1,0,0
000001,01,食品,6921799892918,102502569,萨啦咪烧烤味烤肉条17g,30.0000,,1.5500,46.50000000,39.74358974358,2.5000,75.00000000,包,17g,萨啦咪烧烤味烤肉条17,见包装,0.17,1.00,1025,顺拓零食,A,1.5500,,,PP,其它品牌,1,0,0
000001,01,食品,6921799892949,102502571,萨啦咪原味烤肉肠18g,28.0000,,1.5500,43.40000000,37.09401709401,2.5000,70.00000000,包,18g,萨啦咪原味烤肉肠18g,见包装,0.17,1.00,1025,顺拓零食,A,1.5500,,,PP,其它品牌,1,0,0
000001,01,食品,6921799892970,102502573,萨啦咪烧烤味烤肉肠18g,32.0000,,1.5500,49.60000000,42.39316239316,2.5000,80.00000000,包,18g,萨啦咪烧烤味烤肉肠18,见包装,0.17,1.00,1025,顺拓零食,A,1.5500,,,PP,其它品牌,1,0,0
000001,01,食品,6922814367053,102502481,乡妹子老卤鸭掌香辣味28g,-1.0000,,2.5000,-2.50000000,-2.13675213675,3.5000,-3.50000000,包,28g,乡妹子老卤鸭掌香辣味,见包装,0.17,1.00,1025,顺拓零食,A,2.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6922814367060,102502233,乡妹子老卤鸡爪香辣味28g,0,,2.5000,0,0,3.5000,0,包,28g,乡妹子老卤鸡爪香辣味,见包装,0.17,1.00,1025,顺拓零食,A,2.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6923200100032,104200001,苍南玉苍山鸡蛋,-8.0000,,15.0000,-120.00000000,-102.56410256410,20.0000,-160.00000000,篮,1,苍南玉苍山鸡蛋,见包装,0.17,1.00,1042,正宗椰树牌（秋云副食品批发）,A,15.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6923329801148,104000364,川崎海鲜调料,-185.0000,,1.9790,-366.11500000,-312.91880341880,3.0000,-555.00000000,杯,100G,川崎海鲜调料,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6923329801162,104000365,川崎火锅料麻辣100g,-128.0000,,1.9790,-253.31200000,-216.50598290598,3.0000,-384.00000000,盒,100g,川崎火锅料麻辣100g,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6923621000065,102501424,尚口嘉小萝卜,24.0000,,2.3000,55.20000000,47.17948717948,4.0000,96.00000000,包,230g,尚口嘉小萝卜,见包装,0.17,1.00,1025,顺拓零食,A,2.3000,,,PP,其它品牌,1,0,0
